date,category,exercise,exercise_id,measure,record,feel,notes
2020-05-24,Arms,Dumbbell curls,,20lbs,8x3,,"fatiguing easily due to long run yesterday, also haven't weight trained properly in several months"
2020-05-24,Back,Lat pulldown,,70lbs,8x4,,"fatiguing easily due to long run yesterday, also haven't weight trained properly in several months"
2020-05-24,Chest,Bench press,bench-press,65lbs,8x4,,"fatiguing easily due to long run yesterday, also haven't weight trained properly in several months"
2020-05-24,Shoulders,Rear delt raise,,7.5lbs,8x4,,"fatiguing easily due to long run yesterday, also haven't weight trained properly in several months"
2020-05-24,Arms,Wrist flexion,,17.5lbs,15x5,,
2020-05-24,Back,Bent over row,bent-over-row,25lbs,8x4,,
2020-05-24,Chest,Pec deck,,55lbs,8x3,,
2020-05-24,Arms,Tricep extension,,30lbs,8x4,,
2020-05-26,Arms,Dumbbell curls,,20lbs,8x4,,surprised by recovery in 2 days
2020-05-26,Chest,Bench press,bench-press,75lbs,6x4,,surprised by recovery in 2 days
2020-05-26,Legs,Standing calf,,110lbs,12x4,,surprised by recovery in 2 days
2020-05-26,Shoulders,Rear delt fly,,55lbs,6x4,,surprised by recovery in 2 days
2020-05-26,Abs,Torso rotation,,100lbs,6x4,,surprised by recovery in 2 days
2020-05-26,Arms,Tricep extension,,35lbs,6x4,,
2020-05-26,Shoulders,Lateral raise machine,,50lbs,6x4,,
2020-05-26,Arms,Farmers carry,,40lbs,30x4,,
2020-05-27,Legs,Deadlift,deadlift,115lbs,5x5,,
2020-05-27,Shoulders,Arnold Press,,20lbs,6x4,,
2020-05-27,Legs,Squat,,65lbs,5x5,,
2020-05-29,Arms,Seated dumbbell curl,,25lbs,6x4,,
2020-05-29,Back,Lat pulldown,,85lbs,6x4,,
2020-05-29,Chest,Bench press,bench-press,80lbs,5x5,,
2020-05-29,Shoulders,Arnold press,,25lbs,5x5,,
2020-05-29,Arms,Tricep extension,,35lbs,6x4,,
2020-05-29,Back,Bent over row,bent-over-row,35lbs,6x5,,
2020-05-29,Chest,Pec deck,,70lbs,6x4,,
2020-05-29,Arms,Wrist flexion,,20lbs,15x5,,
2020-05-31,Arms,Hammer curl,,25lbs,6x4,,
2020-05-31,Legs,Leg extension,,55lbs,6x4,,
2020-05-31,Shoulders,Overhead press,overhead-press,45lbs,6x4,,
2020-05-31,Abs,Torso rotation,,100lbs,10x5,,
2020-05-31,Shoulders,Lateral raise,,10lbs,10x5,,
2020-05-31,Abs,Incline situps,,,15x4,,
2020-05-31,Shoulders,Rear delt fly,,60lbs,6x4,,
2020-06-02,Arms,Concentration curls,,20lbs,6x4,,
2020-06-02,Back,Bent over row,bent-over-row,40lbs,6x4,,
2020-06-02,Chest,Bench press,bench-press,85lbs,5x5,,
2020-06-02,Shoulders,Lateral raise,,12.5lbs,10x4,,
2020-06-02,Arms,Tricep extension,,35lbs,6x4,,
2020-06-02,Shoulders,Overhead press,overhead-press,45lbs,8x3,,
2020-06-02,Arms,Wrist flexion,,20lbs,15x5,,
2020-06-02,Arms,Wrist extension,,7.5lbs,10x5,,
2020-06-03,Legs,Deadlift,deadlift,125lbs,5x5,,
2020-06-03,Legs,Squat,,70lbs,5x5,,
2020-06-03,Legs,Standing calf,,120lbs,12x5,,
2020-06-03,Legs,Hip adduction,,110lbs,15x5,,
2020-06-03,Legs,Hip abduction,,100lbs,10x5,,
2020-06-05,Arms,Dumbbell curl,,25lbs,6x4,,
2020-06-05,Back,Lat pulldown,,85lbs,5x5,,
2020-06-05,Chest,Bench press,bench-press,85lbs,5x5,,
2020-06-05,Arms,Wrist flexion,,20lbs,15x5,,
2020-06-07,Arms,Concentration curls,,20lbs,6x6,,
2020-06-07,Back,Assisted pullups,,-40lbs,6x6,,
2020-06-07,Chest,Pec deck,,75lbs,8x4,,
2020-06-07,Shoulders,Lateral raise,,12.5lbs,10x4,,
2020-06-07,Abs,Leg raise,,,10x4,,
2020-06-07,Shoulders,Overhead press,overhead-press,45lbs,6x6,,
2020-06-09,Arms,Concentration curls,,25lbs,6x4,,
2020-06-09,Back,Lat pulldown,,85lbs,6x4,,
2020-06-09,Chest,Bench press,bench-press,85lbs,5x5,,
2020-06-09,Shoulders,Arnold press,,25lbs,6x3,,
2020-06-09,Chest,Pec deck,,75lbs,6x4,,
2020-06-10,Legs,Seated leg press,,110lbs,10x5,,
2020-06-10,Abs,Leg raise,,,12x5,,
2020-06-10,Legs,Leg extension,,45lbs,10x5,,
2020-06-12,Arms,Concentration curls,,20lbs,10x4,,
2020-06-12,Back,Lat pulldown,,85lbs,6x4,,
2020-06-12,Chest,Low pec deck,,60lbs,8x4,,
2020-06-12,Shoulders,Lateral raise,,12.5lbs,10x5,,
2020-06-12,Arms,Wrist flexion,,15lbs,20x5,,
2020-06-12,Shoulders,Overhead press,overhead-press,45lbs,8x3,,
2020-06-14,Arms,Concentration curls,,20lbs,10x4,,
2020-06-14,Back,Lat pulldown,,85lbs,6x4,,
2020-06-14,Chest,Pec deck,,60lbs,10x4,,
2020-06-14,Shoulders,Arnold press,,20lbs,8x5,,
2020-06-14,Arms,Wrist extension,,7.5lbs,15x4,,
2020-06-14,Shoulders,Rear delt row,,20lbs,10x5,,
2020-06-16,Arms,Dumbbell curl,,20lbs,10x4,,
2020-06-16,Back,Lat pulldown,,100lbs,3x5,,
2020-06-16,Legs,Bulgarian split squat,,,10x4,,
2020-06-16,Shoulders,Rear delt row,,25lbs,10x4,,
2020-06-16,Arms,Wrist extension,,7.5lbs,15x5,,50s rest for wrists
2020-06-16,Shoulders,Overhead press,overhead-press,45lbs,8x4,,50s rest for wrists
2020-06-16,Arms,Wrist flexion,,20lbs,15x3,,
2020-06-17,Chest,Chest dips,,,5x5,,
2020-06-17,Legs,Leg extension,,45lbs,10x7,,
2020-06-17,Shoulders,Rear delt fly,,40lbs,10x5,,
2020-06-17,Legs,Leg curl,,60lbs,10x5,,
2020-06-17,Legs,Hip abduction,,100lbs,10x5,,
2020-06-17,Legs,Standing calf,,120lbs,15x5,,
2020-06-19,Arms,Hammer curl,,20lbs,10x4,,1:45s rest
2020-06-19,Shoulders,Arnold press,,20lbs,10x4,,1:45s rest
2020-06-19,Shoulders,Lateral raise,,12.5lbs,10x5,,
2020-06-19,Shoulders,Rear delt row,,25lbs,10x4,,
2020-06-23,Arms,Concentration curls,,20lbs,10x4,,
2020-06-23,Shoulders,Lateral raise,,12.5lbs,10x5,,
2020-06-23,Arms,Wrist flexion,,20lbs,15x4,,
2020-06-23,Shoulders,Rear delt row,,25lbs,10x4,,
2020-06-23,Arms,Wrist extension,,7.5lbs,15x5,,
2020-06-24,Chest,Low pec fly,,60lbs,10x4,,
2020-06-24,Legs,Squat,,65lbs,8x4,,
2020-06-24,Legs,Leg extension,,50lbs,10x5,,
2020-06-24,Legs,Hip adduction,,115lbs,15x5,,
2020-06-24,Legs,Leg curl,,80lbs,10x6,,
2020-06-24,Legs,Standing calf,,120lbs,15x5,,
2020-06-25,Arms,Hammer curl,,20lbs,10x4,,
2020-06-25,Back,Lat pulldown,,100lbs,3x5,,
2020-06-25,Chest,Dips,dips,,5x5,,
2020-06-25,Abs,Incline situps,,,15x4,,
2020-06-25,Arms,Wrist extension,,10lbs,12x4,,
2020-06-30,Arms,Seated dumbbell curls,,20lbs,10x4,,
2020-06-30,Back,Lat pulldown,,100lbs,3x5,,
2020-06-30,Shoulders,Arnold press,,20lbs,10x4,,
2020-06-30,Arms,Wrist extension,,10lbs,12x5,,
2020-07-01,Legs,Leg press,,60lbs,20x5,,
2020-07-01,Legs,Leg extension,,45lbs,12x5,,
2020-07-01,Legs,Leg curl,,60lbs,15x7,,
2020-07-01,Legs,,,,20x3,,
2020-07-01,Legs,Standing calf,,110lbs,15x7,,
2020-07-01,Arms,Cable hammer curls,,50lbs,12x4,,Roughly since November
2020-07-01,Back,Upright Row,upright-row,70lbs,"12,12,10",,Roughly since November
2020-07-01,Chest,Dumbbell press,,40lbs,5x2,,Roughly since November
2020-07-01,Legs,GHD,,,3x10,,Roughly since November
2020-07-01,Shoulders,Face pulls,face-pulls,70lbs,3x12,,Roughly since November
2020-07-01,Abs,Russian twists,,10lbs,3x1min,,Roughly since November
2020-07-01,More!,Sled,,270lbs,2Lx3,,Roughly since November
2020-07-01,Arms,Cable tri pushdown,,50lbs,"15,15,12,12",,
2020-07-01,Back,lat pulldowns,,85lbs,"7,7,7,8",,
2020-07-01,Legs,Calf raise,,40lbs,4x12,,
2020-07-01,Shoulders,Strict press,,55lbs,"8,8,7,7",,
2020-07-01,Abs,Straight leg situps,,10lbs,15x3,,
2020-07-01,More!,Box jumps forward & back,,18in,3x15,,
2020-07-01,Back,Deadlift,deadlift,143lbs,"9,10",,
2020-07-01,Abs,Suitcase carry,suitcase-carry,40lbs,2x1min,,
2020-07-01,More!,Box drops & jump,,18in,2x10,,
2020-07-01,More!,Rev lunge,,12.5lbs,4x10,,
2020-07-01,More!,Leg extension - R,,75lbs,10x3,,
2020-07-01,More!,Leg extension - L,,30lbs,10x4,,
2025-01-01,Arms,Cable curls,,50lbs,10x4,,2.5hrs
2025-01-01,Back,Pendlay Row,pendlay-row,75lbs,8x2,,2.5hrs
2025-01-01,Chest,Bench,,80lbs,4x7,,2.5hrs
2025-01-01,Shoulders,Delt fly,,25lbs,4x10,,2.5hrs
2025-01-01,Abs,Russian twists,,15lbs,5x1min,,2.5hrs
2025-01-01,More!,Sled,,305lbs,4Lx3,,2.5hrs
2025-01-01,Arms,Cable uni tri,,30lbs,10x4,,
2025-01-01,Back,Barbell Row,barbell-row,75lbs,8x2,,
2025-01-01,Shoulders,Cable rear delt,,,,,
2025-01-01,Abs,Leg lifts,,,5x15,,
2025-01-01,Arms,Reverse curls bar,,30lbs,"15,12,8",,
2025-01-01,Back,Upright Row,upright-row,85lbs,"10,10,9",,
2025-01-01,Shoulders,Cable lateral raise,cable-lateral-raise,10lbs,10x3,,
2025-01-01,Abs,Heel taps,,,3x1min,,
2025-01-01,Shoulders,Cable front raise,cable-front-raise,,,,
2025-01-02,Arms,cable single bicep curls,,20lbs,"10,10,8,8",,
2025-01-02,Back,bent over row,bent-over-row,40lbs,10x3,,
2025-01-02,Shoulders,Arnold press,,25lbs each,8x4,,
2025-01-02,More!,Sled,,305lbs,5,,
2025-01-02,Arms,double cable tri pushdown,,50lbs,"15,12,10,8",,
2025-01-02,Shoulders,face pulls,face-pulls,42.5lbs,10x3,,
2025-01-02,More!,Single leg squat - R,,full,10x3,,
2025-01-02,Shoulders,90 90s,,10lbs,15x2,,
2025-01-02,More!,Single leg squat - L,,90deg,10x3,,
2025-01-02,Shoulders,cable up row,,70lbs,3x10,,
2025-01-02,More!,wall ball,,4lbs,,,
2025-01-02,More!,balance board circle,,,,,
2025-01-03,Back,shrugs,,60lbs,4x15,,
2025-01-03,Legs,trap bar,,80lbs+,5x10,,
2025-01-03,More!,balance board circle,,,,,
2025-01-03,Legs,good mornings,,65lbs,2x10,,
2025-01-03,More!,side hip raises,,,2x30,,
2025-01-03,Legs,calf raises,,25lbs,5x15,,
2025-01-03,More!,weighted split squat + jump,,14lbs,"15,12,10",,
2025-01-03,Legs,leg press,,100lbs,5x15,,
2025-01-03,More!,single leg rdl - toes elevated,,30lbs,4x10,,
2025-01-03,Legs,leg extension - R,,70lbs,5x10,,
2025-01-03,Legs,leg extension - L,,30lbs,5x12,,
2025-01-04,Arms,dumbbell curls,,45lbs,"12,9,6,6",,
2025-01-04,Back,pendlay & bb rows,,77lbs,8x4,,
2025-01-04,Chest,bench,,85lbs,"7,7,6,6",,
2025-01-04,Shoulders,bb up row,,55lbs,"10,8,8",,
2025-01-04,Abs,Russian twists,,20lbs,4x1min,,
2025-01-04,Arms,cable uni tri,,30lbs,"10,10,9,9",,
2025-01-04,Back,lat pulldowns,,85lbs,6x6,,
2025-01-04,Shoulders,delt fly,,25lbs,"12,10,10",,
2025-01-04,Abs,leg lifts,,,4x20,,
2025-01-04,Arms,reverse curls cable,,40lbs,"12,15,10",,
2025-01-04,Shoulders,90 90s,,10lbs,2x15,,
2025-01-04,Arms,cable uni hammer curl,,20lbs,4x10,,
2025-01-04,Shoulders,cable lateral raise,cable-lateral-raise,10lbs,4x12,,
2025-01-04,Shoulders,cable rear delt,,10lbs,4x12,,
2025-01-04,Shoulders,cable front raise,cable-front-raise,20lbs,4x10,,
2025-01-04,Shoulders,face pulls,face-pulls,85lbs,4x12,,
2025-01-04,Shoulders,cable single press,,40lbs,3x10,,
2025-01-05,Abs,plank,,,3x90s,,
2025-01-05,More!,indoor bike,,8,1hr,,
2025-01-05,Abs,flutter kicks,,,3x30s,,
2025-01-05,More!,weighted split squat + jump,,20lbs,5x10,,
2025-01-05,More!,rev lunge,,15lbs,4x10,,
2025-01-05,More!,side hip raises,,,5x15,,
2025-01-05,More!,hip open/press - R,,15lbs,3x15,,
2025-01-05,More!,hip open/press - L,,,3x15,,
2025-01-05,More!,kb ankle raises - R,,18lbs,4x10,,
2025-01-05,More!,kb ankle raises - L,,15lbs,4x10,,
2025-01-05,More!,single leg rdl - toes elevated,,30lbs,4x15,,
2025-01-05,More!,wall ball,,4lbs,3x15,,
2025-01-06,Arms,db tricep extension,,40lbs,4x10,,
2025-01-06,Back,deadlift,deadlift,155lbs,3x5,,
2025-01-06,Shoulders,Strict press,,60lbs,"7,6,6,6",,
2025-01-06,More!,sled,,405lbs,3x2L,,
2025-01-06,Arms,db concentration curls,,25lbs,4x8,,
2025-01-06,Back,lat pulldown,,100lbs,4x5,,
2025-01-06,Shoulders,cable up row,,85lbs,3x8,,
2025-01-06,Shoulders,face pulls,face-pulls,100lbs,3x10,,
2025-01-06,Shoulders,90 90s,,20lbs,2x12,,
2025-01-06,Shoulders,cable lateral raise,cable-lateral-raise,14lbs,4x10,,
2025-01-06,Shoulders,cable front raise,cable-front-raise,30lbs,3x10,,
2025-01-06,Shoulders,cable rear delt,,14lbs,4x10,,
2025-01-07,Arms,small bar rev curls,,30lbs,3x12,,
2025-01-07,Back,bb & pendlay rows,,85lbs,"6,8,8,6",,
2025-01-07,Chest,bench,,90lbs,4x5,,
2025-01-07,Legs,pistol squats - R,,,10,,
2025-01-07,Shoulders,small bar up row,,50lbs,3x10,,
2025-01-07,More!,stationary bike,,8,22min,,
2025-01-07,Arms,cable uni tri,,30lbs,"12,10,8,8",,
2025-01-07,Back,bent over row,bent-over-row,45lbs,4x8,,
2025-01-07,Chest,dumbbell flys,,35lbs,3x10,,
2025-01-07,Shoulders,db delt fly,,20lbs,3x15,,
2025-01-07,More!,single leg squat - L,,90deg,10,,
2025-01-07,Chest,db pullover,,25lbs,4x10,,
2025-01-07,Chest,chest dips,,,3x5,,
2025-01-07,Chest,diamond pushups,,,,,
2025-01-08,Legs,squat,,105lbs,4x8,,
2025-01-08,Abs,ab roller,,,3x12,,
2025-01-08,Legs,good mornings,,75lbs,2x8,,
2025-01-08,Legs,leg press,,120lbs,4x10,,
2025-01-08,Legs,uni rdl,uni-rdl,40lbs,2x12,,
2025-01-08,Legs,calf raise,,35lbs,4x12,,
2025-01-08,Legs,split squats+jump,,25lbs,4x10,,
2025-01-09,Arms,cable underhand uni tri,,10lbs,4x12,,
2025-01-09,Back,lat pulldown,,100lbs,4x5,,
2025-01-09,Legs,nordic curls,nordic-curls,,4x10,,
2025-01-09,Shoulders,strict press,,65lbs,4x5,,
2025-01-09,Arms,cable overhand uni tri,,10lbs,4x10,,
2025-01-09,Shoulders,cable up row,,85lbs,3x10,,
2025-01-09,Arms,cable hammer uni tri,,10lbs,4x8,,
2025-01-09,Shoulders,cable row,,85lbs,4x10,,
2025-01-09,Arms,cable underhand curl,,15lbs,4x10,,
2025-01-09,Shoulders,face pulls,face-pulls,100lbs,3x10,,
2025-01-09,Arms,cable overhand curl,,10lbs,4x8,,
2025-01-09,Shoulders,90 90s,,10lbs,10,,
2025-01-09,Arms,cable hammer curl,,10lbs,4x12,,
2025-01-10,Arms,suitcase carry,suitcase-carry,45lbs,2x40s,,
2025-01-10,Back,deadlift,deadlift,155lbs,"5,5,4,2",,
2025-01-10,Legs,calf raise,,40lbs,3x15,,
2025-01-10,Abs,trx pike,,,5x10,,
2025-01-10,More!,side opposite jumps,,,10x15,,
2025-01-10,Legs,trx hip thrust,,,"10,10,12,12,15",,
2025-01-10,Abs,trx side plank,,,3x40s,,
2025-01-10,More!,forward back single leg hops,,half turf,4,,
2025-01-10,More!,hop scotch,,half turf,4x2,,
2025-01-10,More!,sprints,,turf,2x3,,
2025-01-10,More!,shuffles,,half turf,4,,
2025-01-10,More!,lateral side jumps,,bench,4,,
2025-01-11,Arms,ez bar bicep curls,,35lbs,3x8,,
2025-01-11,Back,bb & pendlay rows,,88lbs,4x7,,
2025-01-11,Chest,bench,,90lbs,4x5,,
2025-01-11,Shoulders,bb up row,,55lbs,3x8,,
2025-01-11,More!,side opposite jumps,,,3x1min,,
2025-01-11,Arms,ez bar rev curls,,30lbs,3x8,,
2025-01-11,Shoulders,db delt fly,,25lbs,3x10,,
2025-01-11,More!,hop scotch,,turf,4,,
2025-01-11,Arms,cable hammer tri,,50lbs,3x12,,
2025-01-11,Shoulders,cable lateral raise,cable-lateral-raise,14lbs,3x10,,
2025-01-11,More!,shuffles,,half turf,4,,
2025-01-11,Shoulders,cable front raise,cable-front-raise,30lbs,3x8,,
2025-01-11,More!,f/b single leg hops,,half turf,4,,
2025-01-11,Shoulders,cable rear delt,,14lbs,3x10,,
2025-01-11,More!,sprints,,turf,"2,3,4,3,2,1",,
2025-01-11,Shoulders,db lateral raise,db-lateral-raise,20lbs,4x12,,
2025-01-11,Shoulders,arnold press,,45lbs,3x8,,
2025-01-11,Shoulders,landmine rear delt row,,55lbs,3x8,,
2025-01-12,Arms,cable uni bicep underhand,,20lbs,4x10,,
2025-01-12,Back,lat pulldown,,100lbs,4x5,,
2025-01-12,Shoulders,strict press,,65lbs,4x5,,
2025-01-12,More!,giant medicine ball lunges,,18lbs,5x20,,
2025-01-12,Arms,cable uni tri extension,,30lbs,"10,10,8,9",,
2025-01-12,Back,lat row medium grip,,85lbs,4x10,,
2025-01-12,Shoulders,face pulls,face-pulls,100lbs,4x10,,
2025-01-12,Back,lat row wide grip,,70lbs,4x10,,
2025-01-12,Shoulders,90 90s,,20lbs,2x10,,
2025-01-12,Back,cable lat pushdown,,70lbs,4x10,,
2025-01-12,Back,kneeling cable lat pulldown,,40lbs,4x10,,
2025-01-13,Arms,farmers carry,,90lbs,3x1min,,
2025-01-13,Legs,squat,,105lbs,4x6,,
2025-01-13,More!,sled,,405lbs,3x2L,,
2025-01-13,Legs,leg press,,200lbs,5x10,,
2025-01-13,Legs,good morning,good-morning,65lbs,2x10,,
2025-01-13,Legs,uni rdl,uni-rdl,50lbs,3x8,,
2025-01-13,Legs,calf raise,,40lbs,3x10,,
2025-01-13,Legs,side hip raises,,,20,,
2025-01-14,Arms,db curls bench iso,,15lbs,4x 8-15,,
2025-01-14,Back,lat pulldown,,100lbs,4x6,,
2025-01-14,Shoulders,strict press,,70lbs,4x5,,
2025-01-14,More!,stationary bike,,10,,,
2025-01-14,Arms,db tri uni ext,,17.5lbs,4x10,,
2025-01-14,Shoulders,bb up row,,55lbs,3x10,,
2025-01-14,More!,side hip raise,,,2x20,,
2025-01-14,Shoulders,face pulls,face-pulls,115lbs,3x10,,
2025-01-14,More!,hip open/press - R,,17.5lbs,,,
2025-01-14,Shoulders,90 90s,,20lbs,2x10,,
2025-01-14,More!,hip open/press - L,,7.5lbs,,,
2025-01-14,Shoulders,db lateral raise,db-lateral-raise,25lbs,4x10,,
2025-01-14,Shoulders,db delt fly,,25lbs,4x10,,
2025-01-14,Shoulders,db front raise,,25lbs,4x10,,
2025-01-15,Back,bb & pendlay row,,90lbs,4x5,,
2025-01-15,Chest,bench,,95lbs,4x5,,
2025-01-15,Legs,leg press - L,,50lbs,4x10,,
2025-01-15,Shoulders,cable up row,,85lbs,3x12,,
2025-01-15,Back,kneeling cable lat pulldown,,70lbs,3x10,,
2025-01-15,Legs,leg press - R,,85lbs,4x10,,
2025-01-15,Back,lat row narrow grip,,85lbs,3x8,,
2025-01-15,Back,lat row wide grip,,70lbs,3x8,,
2025-01-16,Arms,full tricep pushups,,,2x10,,
2025-01-16,Abs,ab push cybex,,105lbs,3x10,,
2025-01-16,More!,stationary bike,,10,40 mins @177 HR,,
2025-01-16,Abs,ghd situps,,5.5 lbs,3x10,,
2025-01-16,Abs,cable crunch,,50lbs,4x12,,
2025-01-16,Abs,woodchoppers,woodchoppers,30lbs,"10,10,12,12",,
2025-01-16,Abs,leg raises,leg-raises,3lbs,3x10,,
2025-01-17,Arms,suitcase carry (straps),,45lbs,3x50s,,
2025-01-17,Back,deadlift (straps),,155lbs,4x6,,
2025-01-17,Legs,nordic curls,nordic-curls,,3x10,,
2025-01-17,Back,back extension,,25lbs,4x10,,
2025-01-17,Legs,calf raises,,45lbs,4x10,,
2025-01-17,Legs,seated leg curl uni,,40lbs,3x10,,
2025-01-17,Legs,leg extension - R,,70lbs,3x10,,
2025-01-17,Legs,leg extension - L,,30lbs,3x12,,
2025-01-17,Legs,hip adduction,,90lbs,4x10,,
2025-01-17,Legs,hip abduction,,80lbs,4x10,,
2025-01-18,Arms,perfect grip pushups,,,3x10,,
2025-01-18,More!,sled,,405lbs,3x3L,,
2025-01-18,More!,lateral box jumps,lateral-box-jumps,8in,3x10,,
2025-01-19,Back,shrugs,,60lbs,3x15,,
2025-01-19,Legs,squat,,105lbs,4x6,,
2025-01-19,Shoulders,external rotation,external-rotation,10lbs,2x15,,
2025-01-19,Abs,45deg oblique crunches,45deg-oblique-crunches,10lbs,3x10,,
2025-01-19,More!,uni rdl (toes elevated),,40lbs,3x10,,
2025-01-19,Legs,good morning,good-morning,75lbs,2x8,,
2025-01-19,More!,hop scotch,,half turf,3,,
2025-01-19,Legs,farmers carry (trap bar),,50lbs,3x60s,,
2025-01-19,More!,R2R,,w1d2,,,
2025-01-19,Legs,calf raise,,45lbs,4x10,,
2025-01-20,Arms,cable bicep curls,,20lbs,4x10,,
2025-01-20,Back,shrugs,,70lbs,3x12,,
2025-01-20,Shoulders,strict press,,70lbs,4x5,,
2025-01-20,Arms,cable uni tri extension,,24lbs,"15,13,12,10",,
2025-01-20,Shoulders,bb up row,,55lbs,3x10,,
2025-01-20,Shoulders,arnold press,,60lbs,3x6,,
2025-01-20,Shoulders,db rear delt fly,db-rear-delt-fly,25lbs,4x15,,
2025-01-20,Shoulders,db lateral raise,db-lateral-raise,25lbs,"10,10,8,8",,
2025-01-20,Shoulders,db front raise,,25lbs,4x8,,
2025-01-20,Shoulders,face pulls,face-pulls,115lbs,3x10,,
2025-01-20,Shoulders,90 90s,,20lbs,2x15,,
2025-01-20,Shoulders,ext. rotation,,10lbs,2x15,,
2025-01-21,Arms,cable uni hammer curl,,20lbs,4x10,,
2025-01-21,Chest,bench,,95lbs,4x5,,
2025-01-21,Shoulders,90 90s,,20lbs,2x10,,
2025-01-21,More!,stationary bike,,10,20mins @ 173 HR,,
2025-01-21,Arms,cable reverse curls,,40lbs,"10,12,10,12",,
2025-01-21,Chest,db bench,db-bench,80lbs,"6,7,7,7",,
2025-01-21,Shoulders,ext. rotation,,10lbs,15,,
2025-01-21,Arms,cable tri pushdown,,50lbs,4x10,,
2025-01-21,Chest,db chest flys,,40lbs,3x8,,
2025-01-21,Shoulders,cable lateral raise,cable-lateral-raise,14lbs,4x12,,
2025-01-21,Chest,db pullover,,35lbs,3x8,,
2025-01-21,Chest,cable uni chest fly,,34lbs,3x10,,
2025-01-21,Chest,diamond pushups,,,3x8,,
2025-01-22,Back,deadlift (straps),,155lbs,4x7,,
2025-01-22,Legs,nordic curls,nordic-curls,,3x10,,
2025-01-22,Legs,upright leg press - R,,100lbs,"8,8,10,10",,
2025-01-22,Legs,upright leg press - L,,80lbs,4x10,,
2025-01-23,Back,lat pulldown,,100lbs,"6,7,7,7",,
2025-01-23,Abs,cable crunches,cable-crunches,50lbs,3x10,,
2025-01-23,More!,R2R,,,w1d3,,
2025-01-23,Back,bb & pendlay row,,90lbs,4x8,,
2025-01-23,Abs,cable woodchopper,,15lbs,3x10,,
2025-01-23,More!,hop scotch,,half turf,5,,
2025-01-23,Back,lat row medium grip,,85lbs,3x10,,
2025-01-23,Abs,45deg oblique crunches,45deg-oblique-crunches,10lbs,3x12,,
2025-01-23,More!,shuffles,,half turf,3,,
2025-01-23,Back,lat row wide grip,,70lbs,3x10,,
2025-01-23,More!,lateral ins outs,,half turf,3,,
2025-01-23,Back,kneeling cable lat pulldown,,60lbs,3x10,,
2025-01-23,More!,split squats + jump,,25lbs,3x10,,
2025-01-23,More!,uni rdl (toes elevated),,40lbs,4x12,,
2025-01-24,Legs,warm up squats,,"75,85lbs",2x10,,
2025-01-24,More!,bosu ball single leg squats,,"pistol on right, 90deg on left",3x10,,
2025-01-24,Legs,squats (deep),,95lbs,4x8,,
2025-01-24,Legs,good mornings,,85lbs,3x10,,
2025-01-24,Legs,glute drive,,50lbs,3x12,,
2025-01-24,Legs,seated calf raise,,70lbs,3x12,,
2025-01-24,Legs,upright leg press - R,,100lbs,4x10,,
2025-01-24,Legs,upright leg press - L,,80lbs,4x10,,
2025-01-24,Legs,leg extension - R,,80lbs,3x10,,
2025-01-24,Legs,leg extension - L,,50lbs,3x10,,
2025-01-24,Legs,hip abduction,,100lbs,3x10,,
2025-01-24,Legs,farmers carry (trap bar),,60lbs,4x30s,,
2025-01-24,Legs,hip open/stretch,,"R 17.5lbs, L 7.5lbs",3x15,,
2025-01-25,Arms,endless rope,endless-rope,,5x30s,,
2025-01-25,Legs,cable abduction,,20lbs,15,,
2025-01-25,Shoulders,cable lateral raise,cable-lateral-raise,14lbs,"12,12,15,15",,
2025-01-25,Abs,medicine ball wall slams,,12lbs,5x10,,
2025-01-25,More!,R2R,,,w2d1,,
2025-01-25,Arms,iso db hammer curls,,17.5lbs,4x8,,
2025-01-25,Legs,cable adduction,,10lbs,3x15,,
2025-01-25,Abs,trx pike,,,5x12,,
2025-01-25,More!,hop scotch,,half turf,2x3,,
2025-01-25,Arms,unit tri kickback,,10lbs,4x10,,
2025-01-25,Abs,trx side plank,,,3x45s,,
2025-01-25,More!,shuffles,,half turf,3,,
2025-01-25,Arms,trx knuckle pike pushups,,,"5,5,6,6",,
2025-01-25,Abs,cable crunches,cable-crunches,50lbs,4x12,,
2025-01-25,More!,lateral ins outs,,half turf,3,,
2025-01-25,Abs,cybex leg raises,,5lbs,4x10,,
2025-01-25,More!,sled,,500lbs,4x1,,
2025-01-26,Arms,db iso curls,,15lbs,4x15,,
2025-01-26,Back,shrugs,,80lbs,3x10,,
2025-01-26,Legs,back extensions,,25lbs,4x10,,
2025-01-26,Shoulders,overhead press,overhead-press,65lbs,4x6,,
2025-01-26,Abs,45deg oblique crunches,45deg-oblique-crunches,10lbs,3x15,,
2025-01-26,More!,precor bike,,8,10min,,
2025-01-26,Arms,db tri extension,,40lbs,4x12,,
2025-01-26,Shoulders,bb upright row,,55lbs,3x12,,
2025-01-26,Abs,cable crunches,cable-crunches,57.5lbs,3x10,,
2025-01-26,Shoulders,face pulls,face-pulls,115lbs,3x10,,
2025-01-26,Abs,cable woodchoppers,,15lbs,3x12,,
2025-01-26,Shoulders,arnold press,,60lbs,"6,7,8",,
2025-01-26,Shoulders,db lateral raise,db-lateral-raise,25lbs,4x10,,
2025-01-26,Shoulders,db rear delt fly,db-rear-delt-fly,25lbs,4x15,,
2025-01-26,Shoulders,db rear delt row,,35lbs,4x10,,
2025-01-26,Shoulders,lm rear delt row,,55lbs,4x12,,
2025-01-26,Shoulders,lm kneeling uni press,,55lbs,4x8,,
2025-01-26,Shoulders,cable lateral raise,cable-lateral-raise,14lbs,4x10,,
